FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
88.55827|0.011292|frustum|2500|2000|500
88.72564|0.0112707|frustum|2500|2000|500
87.84566|0.0113836|frustum|2500|2000|500
89.51992|0.0111707|frustum|2500|2000|500
87.81247|0.0113879|frustum|2500|2000|500
88.66037|0.011279|frustum|2500|2000|500
88.9941|0.0112367|frustum|2500|2000|500
88.56455|0.0112912|frustum|2500|2000|500
87.93603|0.0113719|frustum|2500|2000|500
89.02819|0.0112324|frustum|2500|2000|500
88.2021|0.0113376|frustum|2500|2000|500
89.22514|0.0112076|frustum|2500|2000|500
88.16242|0.0113427|frustum|2500|2000|500
88.60064|0.0112866|frustum|2500|2000|500
88.72018|0.01127139|frustum|2500|2000|500
88.48931|0.0113008|frustum|2500|2000|500
88.90546|0.0112479|frustum|2500|2000|500
89.16549|0.0112151|frustum|2500|2000|500
87.10423|0.0114805|frustum|2500|2000|500
