deltaTimeS|cameraDistance|lod_level
0.005089895|22.97588|4
0.0068196|22.97588|4
0.007215398|22.97588|4
0.005727303|22.97588|4
0.006550701|22.97588|4
0.005468396|22.97588|4
0.0047259|22.97588|4
0.005932802|22.97588|4
0.006350297|22.97588|4
0.006486005|22.97588|4
0.005960898|22.97588|4
0.005629103|22.97588|4
0.005740094|22.97588|4
0.006031704|22.97588|4
0.005903699|22.97588|4
0.005844799|22.97588|4
0.006781505|22.97588|4
0.004978394|22.97588|4
0.005775603|22.97588|4
0.004832001|22.97588|4
0.005098299|22.97588|4
0.005993998|22.97588|4
0.007224405|22.97588|4
0.005266695|22.97588|4
0.006425099|22.97588|4
0.005766206|22.97588|4
0.0055027|22.97588|4
0.007723994|22.97588|4
0.006839505|22.97588|4
0.006933596|22.97588|4
0.005858602|22.97588|4
0.005164697|22.97588|4
0.006988301|22.97588|4
0.005846004|22.97588|4
0.007642298|22.97588|4
0.0077678|22.97588|4
0.005650602|22.97588|4
0.0064706|22.97588|4
0.005449298|22.97588|4
0.005984198|22.97588|4
0.007400801|22.97588|4
0.007379401|22.97588|4
0.005170401|22.97588|4
0.006416901|22.97588|4
0.005718601|22.97588|4
0.005524398|22.97588|4
0.007299199|22.97588|4
0.006256505|22.97588|4
0.005092801|22.97588|4
0.005921294|22.97588|4
0.0064456|22.97588|4
0.007737606|22.97588|4
0.007150397|22.97588|4
0.005801502|22.97588|4
0.006191298|22.97588|4
0.005932901|22.97588|4
0.005590597|22.97588|4
0.006334503|22.97588|4
0.006728401|22.97588|4
0.005429195|22.97588|4
0.006509304|22.97588|4
0.005379797|22.97588|4
0.006187805|22.97588|4
0.006825496|22.97588|4
0.006349199|22.97588|4
0.006514803|22.97588|4
0.008580201|22.97588|4
0.005338995|22.97588|4
0.004765703|22.97588|4
0.007520302|22.97588|4
0.0063554|22.97588|4
0.006781498|22.97588|4
0.006401899|22.97588|4
0.005061203|22.97588|4
0.006175695|22.97588|4
0.005388003|22.97588|4
0.005553997|22.97588|4
0.008094501|22.97588|4
0.009223703|22.97588|4
0.006412196|22.97588|4
0.005577105|22.97588|4
0.006504202|22.97588|4
0.007245698|22.97588|4
0.005912599|22.97588|4
0.006188095|22.97588|4
0.005815405|22.97588|4
0.0056526|22.97588|4
0.0062768|22.97588|4
0.006771598|22.97588|4
0.005486501|22.97588|4
0.006480598|22.97588|4
0.005971499|22.97588|4
0.006432802|22.97588|4
0.0068812|22.97588|4
0.005345302|22.97588|4
0.006651297|22.97588|4
0.006825602|22.97588|4
0.005981399|22.97588|4
0.006823399|22.97588|4
0.006985197|22.97588|4
0.005967|22.97588|4
0.006475701|22.97588|4
0.0056179|22.97588|4
0.005171003|22.97588|4
0.006553302|22.97588|4
0.006657093|22.97588|4
0.005247506|22.97588|4
0.006468601|22.97588|4
0.005600695|22.97588|4
0.005457504|22.97588|4
0.006630796|22.97588|4
0.006139002|22.97588|4
0.005134099|22.97588|4
0.005902098|22.97588|4
0.005716702|22.97588|4
0.005757802|22.97588|4
0.01999999|22.97588|4
0.01999999|22.97588|4
0.0128493|22.97588|4
0.006273101|22.97588|4
0.006866397|22.97588|4
0.007045203|22.97588|4
0.007247796|22.97588|4
0.0076973|22.97588|4
0.005028005|22.97588|4
0.006397896|22.97588|4
0.005892701|22.97588|4
0.006042099|22.97588|4
0.006622002|22.97588|4
0.004579202|22.97588|4
0.004990894|22.97588|4
0.004974802|22.97588|4
0.004460501|22.97588|4
0.004915802|22.97588|4
0.004598399|22.97588|4
0.005607001|22.97588|4
0.0045679|22.97588|4
0.004427799|22.97588|4
0.004804698|22.97588|4
0.010477|22.97588|4
0.0114259|22.97588|4
0.006082901|22.97588|4
0.01999999|22.97588|4
0.01999999|22.97588|4
0.0133115|22.97588|4
0.005305598|22.97588|4
0.006421103|22.97588|4
0.006163499|22.97588|4
0.0106956|22.97588|4
0.0171722|22.97588|4
0.01999999|10.04988|-1
0.01999999|10.04988|3
0.1273992|10.04988|3
0.0209261|10.04988|3
0.0133385|10.04988|3
0.1694796|10.04988|3
0.01265349|10.04988|3
0.0126422|10.04988|3
0.0101171|10.04988|3
0.0100097|10.04988|3
0.0102892|10.04988|3
0.0103004|10.04988|3
0.0103066|10.04988|3
0.0102794|10.04988|3
0.0102521|10.04988|3
0.0101697|10.04988|3
0.0103265|10.04988|3
0.008843204|10.04988|3
0.0129548|10.04988|3
0.008912805|10.04988|3
0.009000298|10.04988|3
0.0101386|10.04988|3
0.0101155|10.04988|3
0.0101725|10.04988|3
0.009754996|10.04988|3
0.0097875|10.04988|3
0.009695103|10.04988|3
0.009821995|10.04988|3
0.009747903|10.04988|3
0.009765902|10.04988|3
0.009762401|10.04988|3
0.009738698|10.04988|3
0.009678104|10.04988|3
0.0190929|10.04988|3
0.008926098|10.04988|3
0.008821202|10.04988|3
0.009821195|10.04988|3
0.009609899|10.04988|3
0.009700205|10.04988|3
0.007564696|10.04988|3
0.006786402|10.04988|3
0.006498002|10.04988|3
0.005669898|10.04988|3
0.006803097|10.04988|3
0.006746506|10.04988|3
0.006681597|10.04988|3
0.006238202|10.04988|3
0.006005896|10.04988|3
0.0076696|10.04988|3
0.006758|10.04988|3
0.0058358|10.04988|3
0.005385006|10.04988|3
0.006570493|10.04988|3
0.005588804|10.04988|3
0.0047384|10.04988|3
0.005602197|10.04988|3
0.005787904|10.04988|3
0.004686898|10.04988|3
0.005722102|10.04988|3
0.005781101|10.04988|3
0.005264102|10.04988|3
0.006336494|10.04988|3
0.005591901|10.04988|3
0.004989201|10.04988|3
0.006201106|10.04988|3
0.009020394|10.04988|3
0.0102996|10.04988|3
0.0046705|10.04988|3
0.006543098|10.04988|3
0.005868403|10.04988|3
0.006039399|10.04988|3
0.006791298|10.04988|3
0.005388499|10.04988|3
0.005368304|10.04988|3
0.005885899|10.04988|3
0.006400602|10.04988|3
0.005641|10.04988|3
0.005449298|10.04988|3
0.0069045|10.04988|3
0.006176701|10.04988|3
0.006567397|10.04988|3
0.005532703|10.04988|3
0.006433595|10.04988|3
0.005046003|10.04988|3
0.006400397|10.04988|3
0.006376601|10.04988|3
0.006615299|10.04988|3
0.006411699|10.04988|3
0.006462805|10.04988|3
0.006710197|10.04988|3
0.006343403|10.04988|3
0.007346598|10.04988|3
0.007114803|10.04988|3
0.006746599|10.04988|3
0.007629096|10.04988|3
0.006480705|10.04988|3
0.006323299|10.04988|3
0.007276502|10.04988|3
0.007425397|10.04988|3
0.004997002|10.04988|3
0.006124299|10.04988|3
0.005978699|10.04988|3
0.005207703|10.04988|3
0.005961898|10.04988|3
0.005836798|10.04988|3
0.0063009|10.04988|3
0.006562202|10.04988|3
0.006198002|10.04988|3
0.006701396|10.04988|3
0.005405499|10.04988|3
0.005465299|10.04988|3
0.006696003|10.04988|3
0.005787897|10.04988|3
0.006285806|10.04988|3
0.008735395|10.04988|3
0.005365703|10.04988|3
0.005838797|10.04988|3
0.006135303|10.04988|3
0.0052312|10.04988|3
0.005581498|10.04988|3
0.0047714|10.04988|3
0.005884899|10.04988|3
0.006225602|10.04988|3
0.0055831|10.04988|3
0.006164697|10.04988|3
0.0057339|10.04988|3
0.005862202|10.04988|3
0.005002296|10.04988|3
0.005621804|10.04988|3
0.009426297|10.04988|3
0.007735204|10.04724|3
0.005681796|10.0433|3
0.005046804|10.03945|3
0.005443998|10.03528|3
0.0061803|10.0299|3
0.0048276|10.02266|3
0.006090597|10.01631|3
0.006390802|10.0072|3
0.006315604|9.996431|3
0.0061902|9.984607|3
0.005588797|9.971881|3
0.005341901|9.959466|3
0.006031803|9.946753|3
0.005895798|9.93132|3
0.006144997|9.915205|3
0.006019303|9.89729|3
0.0107269|9.878669|3
0.010301|9.842074|3
0.005256101|9.803791|3
0.004867602|9.78344|3
0.005564895|9.763891|3
0.005558305|9.740626|3
0.005548795|9.716474|3
0.005625404|9.691452|3
0.005938598|9.66515|3
0.006283198|9.636338|3
0.005423902|9.60469|3
0.006194898|9.576499|3
0.005169204|9.543167|2
0.006624497|9.514565|2
0.005720203|9.476614|2
0.006351396|9.442879|2
0.005131703|9.40423|2
0.005707497|9.372226|2
0.005693502|9.33567|2
0.005662103|9.298249|2
0.005645798|9.26009|2
0.005402501|9.2211|2
0.006012401|9.182932|2
0.006351694|9.139391|2
0.005837103|9.092205|2
0.006194997|9.047841|2
0.0064429|8.999628|2
0.0053821|8.948267|2
0.005714605|8.904512|2
0.005091|8.857097|2
0.0057072|8.814095|2
0.0069402|8.764935|2
0.006343601|8.70374|2
0.006323399|8.646631|2
0.0056929|8.588534|2
0.007676601|8.535284|2
0.005296698|8.461724|2
0.006945699|8.410152|2
0.006365703|8.341808|2
0.005830301|8.279188|2
0.005228196|8.221848|2
0.005796202|8.170441|2
0.0070572|8.113436|2
0.008051701|8.043969|2
0.006660998|7.96457|2
0.007197803|7.898828|2
0.0063723|7.827695|2
0.007063896|7.764661|2
0.006804599|7.694696|2
0.006997605|7.62723|2
0.007383|7.557792|2
0.008553897|7.484499|2
0.0070393|7.399572|2
0.007234503|7.329643|2
0.007366596|7.257786|2
0.006230201|7.184616|2
0.006106704|7.122738|2
0.006333298|7.062095|2
0.0068562|6.999209|2
0.005633298|6.931145|2
0.006473802|6.875227|2
0.0053697|6.810978|2
0.005805003|6.757696|2
0.0058536|6.700101|2
0.005332398|6.642033|2
0.006929599|6.589141|2
0.005674497|6.520419|2
0.006699405|6.464152|2
0.005329798|6.397734|2
0.005221301|6.344903|2
0.005537699|6.293155|1
0.007865001|6.23828|1
0.004981704|6.160357|1
0.005622697|6.111012|1
0.005671698|6.055325|1
0.004896599|5.999163|1
0.009167404|5.950686|1
0.005627197|5.862442|1
0.0058875|5.80923|1
0.005929103|5.754596|1
0.0110067|5.70063|1
0.0053054|5.604072|1
0.008227197|5.558378|1
0.004842801|5.489544|1
0.005990001|5.44973|1
0.005692|5.401559|1
0.0058089|5.356753|1
0.005719197|5.312037|1
0.005421499|5.268971|1
0.007051502|5.22901|1
0.006406399|5.178477|1
0.0061857|5.133757|1
0.0064223|5.091704|1
0.004949702|5.049258|1
0.006483199|5.017265|1
0.007550199|4.976597|1
0.007667304|4.930918|1
0.007737195|4.886269|1
0.005898604|4.842968|1
0.005202898|4.810982|1
0.006761699|4.783568|1
0.006414597|4.74928|1
0.006804606|4.71797|1
0.005244494|4.686116|0
0.007347506|4.66238|0
0.006536494|4.630706|0
0.0057696|4.603789|0
0.006859503|4.581013|0
0.006463301|4.555325|0
0.0067768|4.532364|0
0.006430796|4.509651|0
0.006430605|4.489335|0
0.008038499|4.470246|0
0.0055339|4.448317|0
0.006306498|4.434135|0
0.0056214|4.419164|0
0.0062616|4.406764|0
0.0059706|4.394123|0
0.0055179|4.383135|0
0.005426602|4.373891|0
0.005657603|4.365679|0
0.005330896|4.358075|0
0.005450198|4.351759|0
0.0059696|4.346189|0
0.005509602|4.341154|0
0.005341398|4.337414|0
0.005460105|4.334641|0
0.0074054|4.332696|0
0.006210296|4.331698|0
0.005797002|4.331698|0
0.006945401|4.331698|0
0.006152601|4.330257|0
0.005087798|4.327849|0
0.005632199|4.325084|0
0.005305003|4.321075|0
0.005111501|4.316459|0
0.005436898|4.31123|0
0.0051812|4.304785|0
0.005463697|4.297842|0
0.007087904|4.289628|0
0.006126594|4.277471|0
0.0063446|4.265841|0
0.007825|4.25699|0
0.005691305|4.245544|0
0.004855797|4.237159|0
0.005220798|4.22991|0
0.006698703|4.221934|0
0.005420401|4.211325|0
0.005384|4.202666|0
0.005317503|4.193918|0
0.004775397|4.185144|0
0.004628699|4.177192|0
0.004603699|4.169401|0
0.004733503|4.161567|0
0.004810296|4.153421|0
0.004999405|4.145059|0
0.005158298|4.136278|0
0.0056563|4.127136|0
0.005198498|4.117001|0
0.005387599|4.10767|0
0.005041405|4.097946|0
0.005056399|4.088849|0
0.005572499|4.079715|0
0.005342198|4.069612|0
0.0106335|4.059965|0
0.006522902|4.040098|0
0.006439399|4.02843|0
0.005777799|4.017062|0
0.006808397|4.007064|0
0.006940299|3.964968|0
0.005382604|3.920809|0
0.005914796|3.885825|0
0.005781505|3.848411|0
0.005631201|3.812825|0
0.0050018|3.779095|0
0.0051527|3.749869|0
0.0051625|3.720536|0
0.005915002|3.69192|0
0.006549298|3.660143|0
0.005658298|3.626153|0
0.005421202|3.597678|0
0.0075384|3.571145|0
0.006323101|3.535649|0
0.005511196|3.50686|0
0.006804401|3.482504|0
0.005715604|3.453605|0
0.005700298|3.430152|0
0.006559099|3.407605|0
0.005680499|3.382775|0
0.005777402|3.36214|0
0.0121223|3.342095|0
0.004820798|3.304054|0
0.005624801|3.289594|0
0.005486699|3.273606|0
0.0048759|3.258869|0
0.004818204|3.246447|0
0.005405095|3.234828|0
0.005539604|3.222617|0
0.005682696|3.210967|0
0.0049679|3.199924|0
0.004997903|3.190964|0
0.005125199|3.182651|0
0.005267198|3.174861|0
0.005062004|3.167633|0
0.004724901|3.161402|0
0.004626899|3.15621|0
0.005769296|3.151724|0
0.005675205|3.145204|0
0.005908801|3.137896|0
0.0059321|3.129319|0
0.005071896|3.119734|0
0.005332497|3.110827|0
0.005283603|3.100677|0
0.005114498|3.089851|0
0.005096003|3.078652|0
0.005286196|3.06678|0
0.005249603|3.053699|0
0.006424299|3.039955|0
0.005042503|3.022008|0
0.004621599|3.007233|0
0.004982001|2.993113|0
0.005417|2.97722|0
0.004884495|2.959148|0
0.005000305|2.942214|0
0.005389895|2.924211|0
0.006690207|2.905625|0
0.004984595|2.883815|0
0.005149703|2.868267|0
0.005349497|2.852947|0
0.004988499|2.837832|0
0.005076906|2.824432|0
0.005133|2.81151|0
0.005314194|2.799177|0
0.005544005|2.787189|0
0.005363202|2.77553|0
0.004855698|2.765043|0
0.005328897|2.756196|0
0.005350801|2.747265|0
0.005071003|2.73908|0
0.005800694|2.732025|0
0.006613201|2.724872|0
0.0055955|2.717906|0
0.0063625|2.712862|0
0.006023505|2.708224|0
0.005882894|2.704816|0
0.0055312|2.702424|0
0.005416801|2.701003|0
0.006745202|2.700405|0
0.005983|2.700405|0
0.006666801|2.700405|0
0.005983397|2.700405|0
0.006294799|2.700405|0
0.0119875|2.700405|0
0.006782001|2.700405|0
0.006079103|2.700405|0
0.005969898|2.700405|0
0.005441298|2.700405|0
0.005586402|2.700405|0
0.005555102|2.700405|0
0.005370195|2.700405|0
0.005153203|2.700405|0
0.006522201|2.700405|0
0.005393098|2.700405|0
0.005472796|2.700405|0
0.005565703|2.700405|0
0.005597002|2.700405|0
0.005987698|2.700405|0
0.005398399|2.700405|0
0.006383999|2.700405|0
0.007097102|2.700405|0
0.006915299|2.700405|0
0.007200503|2.700405|0
0.006110197|2.700405|0
0.005175701|2.700405|0
0.005877501|2.700405|0
0.005130095|2.700405|0
0.0065688|2.700405|0
0.006864803|2.700405|0
0.005677998|2.700405|0
0.006397704|2.700405|0
0.005172598|2.700405|0
0.006354698|2.700405|0
0.005832199|2.700405|0
0.006440504|2.700405|0
0.006383199|2.700405|0
0.005298398|2.700405|0
0.005853401|2.700405|0
0.0053089|2.700405|0
0.007068296|2.700405|0
0.005230003|2.700405|0
0.0060482|2.700405|0
0.006023399|2.700405|0
0.005777303|2.700405|0
0.005941398|2.700405|0
0.006618205|2.700405|0
0.0062955|2.701603|0
0.005451899|2.703827|0
0.005295295|2.706567|0
0.006542305|2.709996|0
0.005524001|2.715408|0
0.006243396|2.720815|0
0.005903005|2.728009|0
0.006694196|2.735771|0
0.0076107|2.745814|0
0.005855102|2.758853|0
0.006149299|2.769839|0
0.006780697|2.782429|0
0.006519104|2.797615|0
0.006647499|2.813406|0
0.0061804|2.828299|0
0.005829698|2.841097|0
0.006867602|2.852234|0
0.006326403|2.864053|0
0.005023597|2.873835|0
0.0053884|2.880905|0
0.006255003|2.887683|0
0.006785898|2.894465|0
0.005959297|2.900544|0
0.0056125|2.904895|0
0.005761203|2.908116|0
0.005574596|2.910499|0
0.005744501|2.911939|0
0.006683999|2.912503|0
0.005834205|2.912503|0
0.0056456|2.912503|0
0.005700496|2.912503|0
0.0061384|2.912503|0
0.004930804|2.912503|0
0.005155399|2.912503|0
0.005276396|2.912503|0
0.005384304|2.912503|0
0.005341596|2.912503|0
0.007275503|2.912503|0
0.005824596|2.912503|0
0.006417701|2.912503|0
0.0128757|2.912503|0
0.006424398|2.912503|0
0.006346301|2.912503|0
0.005668899|2.912503|0
0.0052009|2.912503|0
0.004870104|2.912503|0
0.005621301|2.912503|0
0.005543098|2.912503|0
0.005345798|2.912503|0
0.005670004|2.912503|0
0.005143601|2.912503|0
0.005014498|2.912503|0
0.006012699|2.912503|0
0.0056634|2.912503|0
0.005380003|2.912503|0
0.0060169|2.912503|0
0.005314094|2.912503|0
0.0054741|2.912503|0
0.005915405|2.912503|0
0.005822896|2.912503|0
0.005585601|2.912503|0
0.005118303|2.912503|0
0.005015398|2.912503|0
0.005153196|2.912503|0
0.005915002|2.912503|0
0.005154301|2.912503|0
0.005452502|2.912503|0
0.005242099|2.912503|0
0.006143098|2.912503|0
0.005727104|2.912503|0
0.005709701|2.912503|0
0.005562294|2.912503|0
0.009202204|2.912503|0
0.005464102|2.912503|0
0.006029096|2.912503|0
0.005406703|2.912503|0
0.007092496|2.912503|0
0.005547102|2.912503|0
0.005696698|2.912503|0
0.005509304|2.912503|0
0.005442397|2.912503|0
0.005519203|2.912503|0
0.0065893|2.912503|0
0.0058205|2.912503|0
0.006275198|2.912503|0
0.006222697|2.912503|0
0.006045302|2.912503|0
0.006670798|2.912503|0
0.006270904|2.912503|0
0.0119761|2.912503|0
0.008916298|2.912503|0
0.0073902|2.912503|0
0.0127686|2.912503|0
0.0108621|2.912503|0
0.020924|2.912503|0
0.0259836|2.912503|0
0.0175457|2.912503|0
0.0136374|2.912503|0
0.007132802|2.912503|0
0.006896301|2.912503|0
0.0068572|2.912503|0
0.005680399|2.912503|0
0.007244997|2.912503|0
0.005115504|2.912503|0
0.004889697|2.912503|0
0.006457604|2.912503|0
0.01267029|2.912503|0
0.008091702|2.912503|0
0.006122598|2.912503|0
0.007231803|2.912503|0
0.0138601|2.912503|0
0.009406406|2.912503|0
0.006646599|2.912503|0
0.006463202|2.912503|0
0.006248895|2.912503|0
0.006881604|2.912503|0
0.0135352|2.912503|0
0.015931|2.912503|0
0.0197754|2.912503|0
0.0137617|2.912503|0
0.01575471|2.912503|0
0.0132297|2.912503|0
0.007686097|2.912503|0
0.007001403|2.912503|0
0.006606902|2.912503|0
0.006355796|2.912503|0
0.006359403|2.912503|0
0.0123481|2.912503|0
0.006975199|2.912503|0
0.006636997|2.912503|0
0.006515299|2.912503|0
0.007876601|2.912503|0
0.007274398|2.912503|0
0.006411707|2.912503|0
0.005861897|2.912503|0
0.006931498|2.912503|0
0.005806604|2.912503|0
0.0055911|2.912503|0
0.006128394|2.912503|0
0.005890703|2.912503|0
0.006367999|2.912503|0
0.006262004|2.912503|0
0.0064545|2.912503|0
0.006611501|2.912503|0
0.007064994|2.912503|0
0.005312004|2.912503|0
0.006954897|2.912503|0
0.006481803|2.912503|0
0.006151899|2.912503|0
0.006207299|2.912503|0
0.005161905|2.912503|0
0.006334099|2.912503|0
0.006514498|2.912503|0
0.0063215|2.912503|0
0.006725602|2.912503|0
0.006069196|2.912503|0
0.006237805|2.912503|0
0.006362294|2.912503|0
0.006352402|2.912503|0
0.006200397|2.912503|0
0.006113102|2.912503|0
0.006089002|2.912503|0
0.006428196|2.912503|0
0.0072036|2.912503|0
0.007136706|2.912503|0
0.0138977|2.912503|0
0.007220897|2.912503|0
0.007743105|2.912503|0
0.006471896|2.912503|0
0.0078669|2.912503|0
0.005363598|2.912503|0
0.006043304|2.912503|0
0.006091496|2.912503|0
0.006317701|2.912503|0
0.3333333|2.912503|0
0.01225|2.912503|0
0.006850198|2.912503|0
0.008153798|2.912503|0
0.006894104|2.912503|0
0.004910296|2.912503|0
0.005117|2.912503|0
0.006481703|2.912503|0
0.005019997|2.912503|0
0.004780704|2.912503|0
0.004474596|2.912503|0
0.005052303|2.912503|0
0.004999199|2.912503|0
0.004783595|2.912503|0
0.004918906|2.912503|0
0.004639895|2.912503|0
0.004579705|2.912503|0
0.005277799|2.912503|0
0.005253699|2.912503|0
0.0047732|2.912503|0
0.005747102|2.912503|0
0.005192397|2.912503|0
0.004990597|2.912503|0
0.005065504|2.912503|0
0.005758999|2.912503|0
0.005183099|2.912503|0
0.005088598|2.912503|0
0.0061705|2.912503|0
0.005056498|2.912503|0
0.005007604|2.912503|0
0.004927997|2.912503|0
0.005438705|2.912503|0
0.005037798|2.912503|0
0.0058518|2.912503|0
0.006528798|2.912503|0
0.005337302|2.912503|0
0.005824901|2.912503|0
0.004977197|2.912503|0
0.005533503|2.912503|0
0.004745996|2.912503|0
0.006077105|2.912503|0
0.005002296|2.912503|0
0.005401304|2.912503|0
0.006375702|2.912503|0
0.005567198|2.912503|0
0.005463797|2.912503|0
0.006064704|2.912503|0
0.006076899|2.912503|0
0.006583298|2.912503|0
0.005692999|2.912503|0
0.006626601|2.912503|0
0.3333333|2.912503|0
0.0127221|2.912503|0
0.0054652|2.912503|0
0.006144997|2.912503|0
0.005172704|2.912503|0
0.004639697|2.912503|0
0.004766901|2.912503|0
0.004888903|2.912503|0
0.004518998|2.912503|0
0.005600199|2.912503|0
0.005632001|2.912503|0
0.005947399|2.912503|0
0.007066298|2.912503|0
0.006785303|2.912503|0
0.006058603|2.912503|0
0.006476595|2.912503|0
0.006820302|2.912503|0
0.006838003|2.912503|0
0.006763995|2.912503|0
0.006395904|2.912503|0
0.005737798|2.912503|0
0.006276601|2.912503|0
0.005682901|2.912503|0
0.0060027|2.912503|0
0.006118998|2.912503|0
0.005740901|2.912503|0
0.006401297|2.912503|0
0.005509602|2.912503|0
0.006416504|2.912503|0
0.005769395|2.912503|0
0.005842999|2.912503|0
0.005392701|2.912503|0
0.005582405|2.912503|0
0.006240993|2.912503|0
0.009825107|2.912503|0
0.007089697|2.912503|0
0.006462599|2.912503|0
0.006868601|2.912503|0
0.005706597|2.912503|0
0.005735105|2.912503|0
0.005814102|2.912503|0
0.005836997|2.912503|0
0.006685296|2.912503|0
0.005686905|2.912503|0
0.005991596|2.912503|0
0.005567|2.912503|0
0.005487401|2.912503|0
0.006045004|2.912503|0
0.005556796|2.912503|0
0.009042099|2.912503|0
0.005593403|2.912503|0
0.007179301|2.912503|0
0.005826396|2.912503|0
0.005842602|2.912503|0
0.0061937|2.912503|0
0.005684701|2.912503|0
0.0061857|2.912503|0
0.0060857|2.912503|0
0.006956002|2.912503|0
0.006485899|2.912503|0
0.0066044|2.912503|0
0.006630697|2.912503|0
0.0070482|2.912503|0
0.006455102|2.912503|0
0.006754301|2.912503|0
0.0070456|2.912503|0
0.006952601|2.912503|0
0.006218601|2.912503|0
0.0066331|2.912503|0
0.006416199|2.912503|0
0.0123998|2.912503|0
0.007591199|2.912503|0
0.008592297|2.912503|0
0.0139456|2.912503|0
0.0154|2.912503|0
0.0140802|2.912503|0
0.0128995|2.912503|0
0.0415604|2.912503|0
0.0142894|2.912503|0
0.0138863|2.912503|0
0.0132583|2.912503|0
0.0144034|2.912503|0
0.007595996|2.912503|0
0.012266|2.912503|0
0.007397102|2.912503|0
0.006158602|2.912503|0
0.005642595|2.912503|0
0.005638506|2.912503|0
0.005741497|2.912503|0
0.005898803|2.912503|0
0.006367999|2.912503|0
0.0062143|2.912503|0
0.006847796|2.912503|0
0.005457405|2.912503|0
0.006094601|2.912503|0
0.006362699|2.912503|0
0.005880796|2.912503|0
0.0078875|2.912503|0
0.005890002|2.912503|0
0.005948703|2.912503|0
0.0054607|2.912503|0
0.005728196|2.912503|0
0.007377502|2.912503|0
0.005678501|2.912503|0
0.006024199|2.912503|0
0.005787401|2.912503|0
0.005980804|2.912503|0
0.005670295|2.912503|0
0.006399901|2.912503|0
0.005981902|2.912503|0
0.006478699|2.912503|0
0.005528997|2.912503|0
0.005608106|2.912503|0
0.005857199|2.912503|0
0.006026396|2.912503|0
0.005739102|2.912503|0
0.007599199|2.912503|0
0.006590703|2.912503|0
0.005949298|2.912503|0
0.005547598|2.912503|0
0.006155804|2.912503|0
0.005557695|2.912503|0
0.005512401|2.912503|0
0.006370904|2.912503|0
0.005419197|2.912503|0
0.005901502|2.912503|0
0.006004599|2.912503|0
0.006038598|2.912503|0
0.005331703|2.912503|0
0.006855896|2.912503|0
0.005939803|2.912503|0
0.008193098|2.912503|0
0.007210899|2.912503|0
0.006589201|2.912503|0
0.0063054|2.912503|0
0.0120774|2.912503|0
0.006777799|2.912503|0
0.011822|2.912503|0
0.007620897|2.912503|0
0.0136872|2.912503|0
0.0150714|2.912503|0
0.0135823|2.912503|0
0.0143995|2.912503|0
0.006707703|2.912503|0
0.006876701|2.912503|0
0.005480797|2.912503|0
0.005683504|2.912503|0
0.0120914|2.912503|0
0.007630804|2.912503|0
0.005576098|2.912503|0
0.005973902|2.912503|0
0.005552898|2.912503|0
0.006272201|2.912503|0
0.006128302|2.912503|0
0.005630995|2.912503|0
0.006459503|2.912503|0
0.005998399|2.912503|0
0.006381201|2.912503|0
0.005613102|2.912503|0
0.005952799|2.912503|0
0.005535197|2.912503|0
0.005795203|2.912503|0
0.006518701|2.912503|0
0.005010998|2.912503|0
0.004766305|2.912503|0
0.005392198|2.912503|0
0.005881796|2.912503|0
0.006085303|2.912503|0
0.005658298|2.912503|0
0.006086402|2.912503|0
0.0061661|2.912503|0
0.006022598|2.912503|0
0.005829805|2.912503|0
0.006173796|2.912503|0
0.006190504|2.912503|0
0.005607901|2.912503|0
0.007183397|2.912503|0
0.006613201|2.912503|0
0.005817099|2.912503|0
0.006870996|2.912503|0
0.005664506|2.912503|0
0.005848398|2.912503|0
0.005905499|2.912503|0
0.006064598|2.912503|0
0.0064679|2.912503|0
0.005707405|2.912503|0
0.005915901|2.912503|0
0.0149966|2.912503|0
0.006847796|2.912503|0
0.006095302|2.912503|0
0.006198498|2.912503|0
0.005848604|2.912503|0
0.0071678|2.912503|0
0.005828097|2.912503|0
0.005820699|2.912503|0
0.006171606|2.912503|0
0.006428394|2.912503|0
0.005400801|2.912503|0
0.006583305|2.912503|0
0.006612897|2.912503|0
0.006889902|2.912503|0
0.005694501|2.912503|0
0.005499199|2.912503|0
0.005799795|2.912503|0
0.006252204|2.912503|0
0.006095699|2.912503|0
0.0066902|2.912503|0
0.006020699|2.912503|0
0.006302204|2.912503|0
0.006019799|2.912503|0
0.005583702|2.912503|0
0.0060822|2.912503|0
0.005811501|2.912503|0
0.006201701|2.912503|0
0.006324299|2.912503|0
0.005734396|2.912503|0
0.006825198|2.912503|0
0.005946804|2.912503|0
0.0080251|2.912503|0
0.0142938|2.912503|0
0.007124497|2.912503|0
0.006104606|2.912503|0
0.0070642|2.912503|0
0.0070866|2.912503|0
0.005639194|2.912503|0
0.005853104|2.912503|0
0.006275999|2.912503|0
0.005580102|2.912503|0
0.007008199|2.912503|0
0.006341199|2.912503|0
0.005716298|2.912503|0
0.006442701|2.912503|0
0.005742404|2.912503|0
0.007079996|2.912503|0
0.005616702|2.912503|0
0.006238903|2.912503|0
0.006954096|2.912503|0
0.006033298|2.912503|0
0.006091305|2.912503|0
0.005931597|2.912503|0
0.004979004|2.912503|0
0.004943098|2.912503|0
0.004702296|2.912503|0
0.005415405|2.912503|0
0.006300198|2.912503|0
0.005543098|2.912503|0
0.0061286|2.912503|0
0.009491801|2.912503|0
0.0057205|2.912503|0
0.006233702|2.912503|0
0.006342297|2.912503|0
0.005507398|2.912503|0
0.006629103|2.912503|0
0.004748902|2.912503|0
0.005200496|2.912503|0
0.004663804|2.912503|0
0.005358801|2.912503|0
0.005121797|2.912503|0
0.0050339|2.912503|0
0.004991001|2.912503|0
