deltaTimeS;cameraDistance;cameraPosition;cameraSpeed (from position);rotationAngularSpeed;;;DeltaTime ;FPS;;;;;;
0,0061624010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0078098000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060262970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067500000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058475060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049172980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0071667020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053572990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048846020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049897960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0042852040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0046936010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0043864940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059343040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064847010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061343960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065675030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065187010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049025020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0095313990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058068950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059184030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056551020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051597010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0070563000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0075002970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049317040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0047183960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0040563990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0038710030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061445010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0079655960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061992980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048886050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064290960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052001980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052385060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0080048960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069027000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053266020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058728950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055215070;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060840980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0075224990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064282030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060748940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0050926020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0036561010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051359980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066761050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056653980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0081790960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061807050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061156960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0073120040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058853950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063443030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055823980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059716060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064519980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0068751980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060678000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0050945010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051322990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0041328020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053603950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064146040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057169000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0079334960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065013040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053339000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0085208970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066945010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064434950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057564060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054851970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0050911000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0077139030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056158940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063753050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0045432970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0041556050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0043816960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052349990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0076822000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0076820010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057235050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056530970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0076373010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066314980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0071194020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061011980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051325040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060445930;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063750000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048871030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053714000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0045205000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0047741000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052175030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067563000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066238940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069957060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057272960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059221020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065955000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058394980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054185020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059183960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056962020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059734980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059858060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053768990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0070786990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0050396970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0041299040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0042540960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052449050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057764950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0045208050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049050950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049788050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0044518000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061714000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060955990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0077621950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065934030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064956000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054780970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053270050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0076300950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065995040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058500000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0047455990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0042161990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0041341980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054660010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057696000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067195010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056461030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059419000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055358990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048188990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0077942040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058871950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061370040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066028980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055656960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0084730010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0070206990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066814060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062211950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055098990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063407030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069282030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052966980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062605020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0045137970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0037455990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055232000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0070443030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067248010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0075228950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053592050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067982000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0074194940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058985050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059619970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048830990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056454010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0075635980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061172050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055463930;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052977040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0045277000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0038869970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055182050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066115010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051269980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0071379960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0050318030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054243980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055718040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057142010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049820010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069814980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062832980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056249010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057788980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0044966060;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054759000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060255950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059392010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048634990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048593040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0039548970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049153980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066807040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057615010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056946000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062902000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057294010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0046144980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0043685020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060339000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0060146970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065589000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062793010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063727960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048273030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0074981010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066480020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0058559950;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0074722010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056964000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0067478030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0082319940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062031040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057465000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048795990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0075125990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0080849980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0078919010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0068838010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0085899020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0063241000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057905970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0062557040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057511980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0070482000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0072105010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069544000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054591980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055964990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0051212020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059811010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0069788970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061439980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066873020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057869050;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0074444940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0056569020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0057674040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0078859980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0078030960;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0054349000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048211030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0043721020;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049561010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0065024940;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0242249000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0066184030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0061883010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0048422970;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0059375000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049986040;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0049127980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053224990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0064323980;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0052829010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0055999010;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0043514030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0039563990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0039795000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0053527990;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0083389030;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0113313000;10,050;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0088886970;10,046;(0,00, 1,00, -10,00);;0;;;;;;;;;;
0,0076665040;10,041;(0,00, 1,00, -9,99);;0;;;;;;;;;;
0,0063104950;10,034;(0,00, 1,00, -9,98);;0;;;;;;;;;;
0,0075716050;10,028;(0,00, 1,00, -9,98);;0;;;;;;;;;;
0,0056263960;10,018;(0,00, 1,00, -9,97);;0;;;;;;;;;;
0,0049622020;10,010;(0,00, 1,00, -9,96);;0;;;;;;;;;;
0,0060438990;10,003;(0,00, 1,00, -9,95);;0;;;;;;;;;;
0,0080170990;9,992;(0,00, 1,00, -9,94);;0;;;;;;;;;;
0,0061840990;9,976;(0,00, 1,00, -9,93);;0;;;;;;;;;;
0,0055465990;9,963;(0,00, 1,00, -9,91);;0;;;;;;;;;;
0,0056339000;9,950;(0,00, 1,00, -9,90);;0;;;;;;;;;;
0,0064319020;9,936;(0,00, 1,00, -9,89);;0;;;;;;;;;;
0,0058374010;9,918;(0,00, 1,00, -9,87);;0;;;;;;;;;;
0,0063195010;9,901;(0,00, 1,00, -9,85);;0;;;;;;;;;;
0,0051321010;9,882;(0,00, 1,00, -9,83);;0;;;;;;;;;;
0,0060474980;9,865;(-0,01, 1,00, -9,81);;0;;;;;;;;;;
0,0048356010;9,844;(-0,01, 1,00, -9,79);;0;;;;;;;;;;
0,0062512970;9,827;(-0,02, 1,00, -9,78);;0;;;;;;;;;;
0,0067854030;9,803;(-0,03, 1,00, -9,75);;0;;;;;;;;;;
0,0053294990;9,776;(-0,04, 0,99, -9,73);;0;;;;;;;;;;
0,0052152990;9,754;(-0,05, 0,99, -9,70);;0;;;;;;;;;;
0,0044093040;9,732;(-0,05, 0,99, -9,68);;0;;;;;;;;;;
0,0042103950;9,712;(-0,06, 0,99, -9,66);;0;;;;;;;;;;
0,0044659010;9,693;(-0,07, 0,99, -9,64);;0;;;;;;;;;;
0,0062590990;9,672;(-0,08, 0,99, -9,62);;0;;;;;;;;;;
0,0054873010;9,641;(-0,09, 0,99, -9,59);;0;;;;;;;;;;
0,0062324970;9,613;(-0,11, 0,99, -9,56);;0;;;;;;;;;;
0,0051262050;9,581;(-0,12, 0,99, -9,53);;0;;;;;;;;;;
0,0049418010;9,553;(-0,14, 0,99, -9,50);;0;;;;;;;;;;
0,0057644980;9,525;(-0,15, 0,99, -9,47);;0;;;;;;;;;;
0,0068587020;9,492;(-0,17, 0,99, -9,44);;0;;;;;;;;;;
0,0062161000;9,452;(-0,19, 0,99, -9,40);;0;;;;;;;;;;
0,0054898950;9,414;(-0,21, 0,99, -9,36);;0;;;;;;;;;;
0,0047134990;9,379;(-0,23, 0,99, -9,32);;0;;;;;;;;;;
0,0040373020;9,349;(-0,25, 0,99, -9,29);;0;;;;;;;;;;
0,0046256020;9,323;(-0,27, 0,99, -9,27);;0;;;;;;;;;;
0,0066312990;9,292;(-0,29, 0,98, -9,24);;0;;;;;;;;;;
0,0060107990;9,247;(-0,31, 0,98, -9,19);;0;;;;;;;;;;
0,0050933040;9,205;(-0,34, 0,98, -9,15);;0;;;;;;;;;;
0,0057902990;9,168;(-0,36, 0,98, -9,11);;0;;;;;;;;;;
0,0045982000;9,126;(-0,39, 0,98, -9,06);;0;;;;;;;;;;
0,0048555980;9,092;(-0,41, 0,98, -9,03);;0;;;;;;;;;;
0,0062968960;9,055;(-0,44, 0,98, -8,99);;0;;;;;;;;;;
0,0058111040;9,006;(-0,47, 0,98, -8,94);;0;;;;;;;;;;
0,0054472010;8,961;(-0,50, 0,98, -8,89);;0;;;;;;;;;;
0,0050535010;8,917;(-0,53, 0,98, -8,85);;0;;;;;;;;;;
0,0044836950;8,876;(-0,56, 0,98, -8,80);;0;;;;;;;;;;
0,0041888040;8,839;(-0,58, 0,97, -8,77);;0;;;;;;;;;;
0,0062471020;8,804;(-0,61, 0,97, -8,73);;0;;;;;;;;;;
0,0073013960;8,751;(-0,65, 0,97, -8,67);;0;;;;;;;;;;
0,0047924030;8,687;(-0,69, 0,97, -8,61);;0;;;;;;;;;;
0,0063408940;8,645;(-0,72, 0,97, -8,56);;0;;;;;;;;;;
0,0051812000;8,589;(-0,76, 0,97, -8,50);;0;;;;;;;;;;
0,0049558040;8,542;(-0,80, 0,97, -8,45);;0;;;;;;;;;;
0,0057283020;8,496;(-0,83, 0,97, -8,40);;0;;;;;;;;;;
0,0047355940;8,443;(-0,87, 0,97, -8,34);;0;;;;;;;;;;
0,0039911070;8,399;(-0,91, 0,97, -8,29);;0;;;;;;;;;;
0,0053152990;8,361;(-0,93, 0,96, -8,25);;0;;;;;;;;;;
0,0057006940;8,312;(-0,97, 0,96, -8,20);;0;;;;;;;;;;
0,0054389030;8,259;(-1,02, 0,96, -8,14);;0;;;;;;;;;;
0,0067104030;8,209;(-1,06, 0,96, -8,08);;0;;;;;;;;;;
0,0046693950;8,147;(-1,11, 0,96, -8,01);;0;;;;;;;;;;
0,0043371030;8,105;(-1,15, 0,96, -7,96);;0;;;;;;;;;;
0,0046324970;8,065;(-1,19, 0,96, -7,92);;0;;;;;;;;;;
0,0066918010;8,024;(-1,22, 0,96, -7,87);;0;;;;;;;;;;
0,0072218040;7,964;(-1,28, 0,96, -7,80);;0;;;;;;;;;;
0,0092871950;7,900;(-1,34, 0,95, -7,73);;0;;;;;;;;;;
0,0093125000;7,829;(-1,42, 1,04, -7,63);;0;;;;;;;;;;
0,0081428000;7,759;(-1,51, 1,14, -7,53);;0;;;;;;;;;;
0,0064246030;7,699;(-1,58, 1,22, -7,44);;0;;;;;;;;;;
0,0071769980;7,651;(-1,63, 1,28, -7,36);;0;;;;;;;;;;
0,0065975980;7,598;(-1,69, 1,35, -7,28);;0;;;;;;;;;;
0,0058606010;7,549;(-1,75, 1,41, -7,21);;0;;;;;;;;;;
0,0079320010;7,506;(-1,79, 1,47, -7,14);;0;;;;;;;;;;
0,0058249010;7,448;(-1,86, 1,55, -7,04);;0;;;;;;;;;;
0,0061895970;7,405;(-1,90, 1,61, -6,97);;0;;;;;;;;;;
0,0063393000;7,361;(-1,95, 1,67, -6,90);;0;;;;;;;;;;
0,0053495040;7,316;(-1,99, 1,73, -6,82);;0;;;;;;;;;;
0,0064600980;7,278;(-2,03, 1,78, -6,76);;0;;;;;;;;;;
0,0122528000;7,234;(-2,08, 1,84, -6,68);;0;;;;;;;;;;
0,0071649020;7,156;(-2,16, 1,97, -6,53);;0;;;;;;;;;;
0,0056252980;7,113;(-2,21, 2,04, -6,45);;0;;;;;;;;;;
0,0057802010;7,082;(-2,25, 2,09, -6,38);;0;;;;;;;;;;
0,0069052010;7,051;(-2,29, 2,15, -6,31);;0;;;;;;;;;;
0,0052529970;7,016;(-2,34, 2,22, -6,23);;0;;;;;;;;;;
0,0066220020;6,991;(-2,37, 2,27, -6,17);;0;;;;;;;;;;
0,0067771970;6,962;(-2,41, 2,33, -6,10);;0;;;;;;;;;;
0,0052081990;6,933;(-2,46, 2,40, -6,02);;0;;;;;;;;;;
